"","Datum","Warengruppe","Umsatz","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","Temperaturklassen"
"3289",2015-04-14,5,241.794663278364,7,10.75,17,61,"normal"
"3290",2015-04-14,1,95.7358790995654,7,10.75,17,61,"normal"
"3291",2015-04-14,4,68.5181832029906,7,10.75,17,61,"normal"
"3292",2015-04-15,1,102.93265639072,0,15.5,19,5,"normal"
"3293",2015-04-15,3,77.9760319762046,0,15.5,19,5,"normal"
"3294",2015-04-15,2,284.427934541009,0,15.5,19,5,"normal"
"3295",2015-04-15,4,82.5619143946999,0,15.5,19,5,"normal"
"3296",2015-04-15,5,267.331795587064,0,15.5,19,5,"normal"
"3297",2015-04-16,1,90.5282058330727,6,9.375,16,21,"kalt"
"3298",2015-04-16,2,286.72764708972,6,9.375,16,21,"kalt"
"3299",2015-04-16,4,64.3768783832988,6,9.375,16,21,"kalt"
"3300",2015-04-16,3,80.6127984834301,6,9.375,16,21,"kalt"
"3301",2015-04-16,5,249.985817848774,6,9.375,16,21,"kalt"
"3302",2015-04-17,5,269.643570233699,0,10.5,15,NA,"normal"
"3303",2015-04-17,3,95.874962983171,0,10.5,15,NA,"normal"
"3304",2015-04-17,1,91.0744308710578,0,10.5,15,NA,"normal"
"3305",2015-04-17,2,314.997367966203,0,10.5,15,NA,"normal"
"3306",2015-04-17,4,85.0439789074107,0,10.5,15,NA,"normal"
"3307",2015-04-18,4,105.620424871498,0,10.875,8,NA,"normal"
"3308",2015-04-18,3,147.280675283552,0,10.875,8,NA,"normal"
"3309",2015-04-18,2,372.985639347608,0,10.875,8,NA,"normal"
"3310",2015-04-18,1,103.305896790347,0,10.875,8,NA,"normal"
"3311",2015-04-18,5,273.308983958271,0,10.875,8,NA,"normal"
"3312",2015-04-19,1,25.46219373912,0,10.125,11,NA,"normal"
"3313",2015-04-19,4,119.444010656665,0,10.125,11,NA,"normal"
"3314",2015-04-19,5,248.936886432743,0,10.125,11,NA,"normal"
"3315",2015-04-19,2,419.373474076238,0,10.125,11,NA,"normal"
"3316",2015-04-19,3,157.80717948852,0,10.125,11,NA,"normal"
"3317",2015-04-20,4,78.2371204197756,0,14.25,9,NA,"normal"
"3318",2015-04-20,3,91.0940508208695,0,14.25,9,NA,"normal"
"3319",2015-04-20,2,291.610305100325,0,14.25,9,NA,"normal"
"3320",2015-04-20,1,113.238537617252,0,14.25,9,NA,"normal"
"3321",2015-04-20,5,216.398739415418,0,14.25,9,NA,"normal"
"3322",2015-04-21,2,262.312297451446,0,14.625,17,5,"normal"
"3323",2015-04-21,5,236.929910073307,0,14.625,17,5,"normal"
"3324",2015-04-21,4,75.6785562086606,0,14.625,17,5,"normal"
"3325",2015-04-21,3,102.899554988628,0,14.625,17,5,"normal"
"3326",2015-04-21,1,121.935695795117,0,14.625,17,5,"normal"
"3327",2015-04-22,2,281.264299329947,0,12.125,7,NA,"normal"
"3328",2015-04-22,3,95.2336165638254,0,12.125,7,NA,"normal"
"3329",2015-04-22,5,203.609195254356,0,12.125,7,NA,"normal"
"3330",2015-04-22,4,76.9287622186942,0,12.125,7,NA,"normal"
"3331",2015-04-22,1,115.982784302446,0,12.125,7,NA,"normal"
"3332",2015-04-23,5,232.875408477088,1,13.625,12,NA,"normal"
"3333",2015-04-23,3,106.231696176478,1,13.625,12,NA,"normal"
"3334",2015-04-23,4,58.6866015325717,1,13.625,12,NA,"normal"
"3335",2015-04-23,2,316.964561244097,1,13.625,12,NA,"normal"
"3336",2015-04-23,1,109.647753246652,1,13.625,12,NA,"normal"
"3337",2015-04-24,1,93.8539762667653,2,13.875,9,20,"normal"
"3338",2015-04-24,5,212.742403753359,2,13.875,9,20,"normal"
"3339",2015-04-24,3,102.172051099545,2,13.875,9,20,"normal"
"3340",2015-04-24,2,311.721136965455,2,13.875,9,20,"normal"
"3341",2015-04-24,4,72.944912850319,2,13.875,9,20,"normal"
"3342",2015-04-25,2,450.922945775814,7,13.75,8,63,"normal"
"3343",2015-04-25,3,129.196066694569,7,13.75,8,63,"normal"
"3344",2015-04-25,5,247.902280079392,7,13.75,8,63,"normal"
"3345",2015-04-25,1,121.601177999412,7,13.75,8,63,"normal"
"3346",2015-04-25,4,86.653507954899,7,13.75,8,63,"normal"
"3347",2015-04-26,1,71.0071270593663,8,7,11,61,"kalt"
"3348",2015-04-26,2,399.820571217996,8,7,11,61,"kalt"
"3349",2015-04-26,5,252.667352565897,8,7,11,61,"kalt"
"3350",2015-04-26,3,112.950650114719,8,7,11,61,"kalt"
"3351",2015-04-26,4,112.831158583878,8,7,11,61,"kalt"
"3352",2015-04-27,3,114.70001375553,4,10.125,11,NA,"normal"
"3353",2015-04-27,1,151.174833546803,4,10.125,11,NA,"normal"
"3354",2015-04-27,4,83.4751795147854,4,10.125,11,NA,"normal"
"3355",2015-04-27,2,291.752346251679,4,10.125,11,NA,"normal"
"3356",2015-04-27,5,197.564743508792,4,10.125,11,NA,"normal"
"3357",2015-04-28,3,124.236952144972,3,10.25,13,NA,"normal"
"3358",2015-04-28,5,213.195052497114,3,10.25,13,NA,"normal"
"3359",2015-04-28,1,91.0866799976838,3,10.25,13,NA,"normal"
"3360",2015-04-28,2,279.639574876652,3,10.25,13,NA,"normal"
"3361",2015-04-29,1,135.750739524874,5,12.625,12,NA,"normal"
"3362",2015-04-29,4,69.6885795663438,5,12.625,12,NA,"normal"
"3363",2015-04-29,2,335.699732620073,5,12.625,12,NA,"normal"
"3364",2015-04-29,3,129.552575416168,5,12.625,12,NA,"normal"
"3365",2015-04-29,5,250.927665410019,5,12.625,12,NA,"normal"
"3366",2015-04-30,2,382.494805997457,6,11.375,10,61,"normal"
"3367",2015-04-30,5,303.34662044021,6,11.375,10,61,"normal"
"3368",2015-04-30,3,116.009163395934,6,11.375,10,61,"normal"
"3369",2015-04-30,4,78.2474106946107,6,11.375,10,61,"normal"
"3370",2015-04-30,1,185.547465909923,6,11.375,10,61,"normal"
"3371",2015-05-02,2,569.854066374337,3,11,12,0,"normal"
"3372",2015-05-02,1,205.277811156554,3,11,12,0,"normal"
"3373",2015-05-02,4,168.464543906289,3,11,12,0,"normal"
"3374",2015-05-02,5,390.245200658863,3,11,12,0,"normal"
"3375",2015-05-02,3,216.662099390377,3,11,12,0,"normal"
"3376",2015-05-03,3,154.503619536054,1,14.75,12,61,"normal"
"3377",2015-05-03,1,49.1824014028742,1,14.75,12,61,"normal"
"3378",2015-05-03,5,273.752958375164,1,14.75,12,61,"normal"
"3379",2015-05-03,4,132.20896007182,1,14.75,12,61,"normal"
"3380",2015-05-03,2,467.833386599369,1,14.75,12,61,"normal"
"3381",2015-05-04,3,98.8957608807515,5,15.875,13,21,"normal"
"3382",2015-05-04,2,340.579351605995,5,15.875,13,21,"normal"
"3383",2015-05-04,1,141.916859730021,5,15.875,13,21,"normal"
"3384",2015-05-04,4,108.931500577338,5,15.875,13,21,"normal"
"3385",2015-05-04,5,197.208560688196,5,15.875,13,21,"normal"
"3386",2015-05-05,2,295.928590213682,4,20,15,95,"kalt"
"3387",2015-05-05,3,81.0951589620809,4,20,15,95,"kalt"
"3388",2015-05-05,1,98.3386635883964,4,20,15,95,"kalt"
"3389",2015-05-05,5,198.684243279816,4,20,15,95,"kalt"
"3390",2015-05-05,4,69.2603251298698,4,20,15,95,"kalt"
"3391",2015-05-06,1,112.613312971486,3,17.125,11,21,"normal"
"3392",2015-05-06,3,101.849963136114,3,17.125,11,21,"normal"
"3393",2015-05-06,2,326.950819224427,3,17.125,11,21,"normal"
"3394",2015-05-06,4,65.0766452616253,3,17.125,11,21,"normal"
"3395",2015-05-06,5,225.053574357765,3,17.125,11,21,"normal"
"3396",2015-05-07,1,119.486322756166,6,12,16,21,"normal"
"3397",2015-05-07,3,91.9617294778322,6,12,16,21,"normal"
"3398",2015-05-07,5,211.802247435479,6,12,16,21,"normal"
"3399",2015-05-07,2,309.311901434242,6,12,16,21,"normal"
"3400",2015-05-07,4,60.8102412913987,6,12,16,21,"normal"
"3401",2015-05-08,1,108.528740811492,2,11.5,11,NA,"normal"
"3402",2015-05-08,5,265.721536983155,2,11.5,11,NA,"normal"
"3403",2015-05-08,2,326.333702093022,2,11.5,11,NA,"normal"
"3404",2015-05-08,3,108.544660936963,2,11.5,11,NA,"normal"
"3405",2015-05-08,4,57.1956734130954,2,11.5,11,NA,"normal"
"3406",2015-05-09,1,122.939690460506,7,13.5,14,61,"normal"
"3407",2015-05-09,5,278.323409928638,7,13.5,14,61,"normal"
"3408",2015-05-09,2,406.907398954341,7,13.5,14,61,"normal"
"3409",2015-05-09,4,78.2411421697545,7,13.5,14,61,"normal"
"3410",2015-05-09,3,170.599905877058,7,13.5,14,61,"normal"
"3411",2015-05-10,2,492.010489698116,2,12.75,18,0,"normal"
"3412",2015-05-10,3,161.944454769077,2,12.75,18,0,"normal"
"3413",2015-05-10,4,168.202423789623,2,12.75,18,0,"normal"
"3414",2015-05-10,5,319.454496491185,2,12.75,18,0,"normal"
"3415",2015-05-10,1,54.676729153515,2,12.75,18,0,"normal"
"3416",2015-05-11,5,205.667346687899,0,19.75,11,NA,"normal"
"3417",2015-05-11,3,102.844671644941,0,19.75,11,NA,"normal"
"3418",2015-05-11,2,336.127629680071,0,19.75,11,NA,"normal"
"3419",2015-05-11,1,129.877961813861,0,19.75,11,NA,"normal"
"3420",2015-05-11,4,61.3151869370572,0,19.75,11,NA,"normal"
"3421",2015-05-12,5,259.94167495408,7,14.625,14,63,"normal"
"3422",2015-05-12,1,94.6018729487518,7,14.625,14,63,"normal"
"3423",2015-05-12,3,96.1947537258803,7,14.625,14,63,"normal"
"3424",2015-05-12,4,81.3705529527208,7,14.625,14,63,"normal"
"3425",2015-05-12,2,327.092157926255,7,14.625,14,63,"normal"
"3426",2015-05-13,4,80.6915439319555,7,11.875,16,21,"normal"
"3427",2015-05-13,3,178.860014594185,7,11.875,16,21,"normal"
"3428",2015-05-13,1,166.814781762185,7,11.875,16,21,"normal"
"3429",2015-05-13,5,246.372623277805,7,11.875,16,21,"normal"
"3430",2015-05-13,2,397.982340133214,7,11.875,16,21,"normal"
"3431",2015-05-14,1,53.434236162362,7,11.25,10,20,"normal"
"3432",2015-05-14,3,164.032004782974,7,11.25,10,20,"normal"
"3433",2015-05-14,5,309.927036397582,7,11.25,10,20,"normal"
"3434",2015-05-14,2,490.915769119788,7,11.25,10,20,"normal"
"3435",2015-05-14,4,143.618292078555,7,11.25,10,20,"normal"
"3436",2015-05-15,1,147.271258346731,6,13.5,9,NA,"normal"
"3437",2015-05-15,3,190.846157649949,6,13.5,9,NA,"normal"
"3438",2015-05-15,4,80.0250209033444,6,13.5,9,NA,"normal"
"3439",2015-05-15,5,292.967837715476,6,13.5,9,NA,"normal"
"3440",2015-05-15,2,513.805644101383,6,13.5,9,NA,"normal"
"3441",2015-05-16,2,555.445636645735,7,10.5,11,61,"normal"
"3442",2015-05-16,4,110.846941963139,7,10.5,11,61,"normal"
"3443",2015-05-16,3,223.041083514403,7,10.5,11,61,"normal"
"3444",2015-05-16,1,164.984948024753,7,10.5,11,61,"normal"
"3445",2015-05-16,5,329.998465824508,7,10.5,11,61,"normal"
"3446",2015-05-17,2,562.648232082731,3,12.625,17,21,"normal"
"3447",2015-05-17,1,63.05558764595,3,12.625,17,21,"normal"
"3448",2015-05-17,4,171.465540571901,3,12.625,17,21,"normal"
"3449",2015-05-17,5,293.275532226017,3,12.625,17,21,"normal"
"3450",2015-05-17,3,174.978926934013,3,12.625,17,21,"normal"
"3451",2015-05-18,5,225.832737314778,6,11.625,8,61,"normal"
"3452",2015-05-18,2,328.913429566134,6,11.625,8,61,"normal"
"3453",2015-05-18,4,77.7209650240063,6,11.625,8,61,"normal"
"3454",2015-05-18,3,123.539420521468,6,11.625,8,61,"normal"
"3455",2015-05-18,1,103.802316848696,6,11.625,8,61,"normal"
"3456",2015-05-19,5,282.589418894077,6,10.125,11,63,"normal"
"3457",2015-05-19,3,105.471840044604,6,10.125,11,63,"normal"
"3458",2015-05-19,1,142.786482873821,6,10.125,11,63,"normal"
"3459",2015-05-19,2,351.146415331786,6,10.125,11,63,"normal"
"3460",2015-05-19,4,60.9239625788419,6,10.125,11,63,"normal"
"3461",2015-05-20,5,219.800270156995,5,12.25,9,63,"normal"
"3462",2015-05-20,2,356.207676664304,5,12.25,9,63,"normal"
"3463",2015-05-20,4,39.6292101082508,5,12.25,9,63,"normal"
"3464",2015-05-20,3,101.255561525615,5,12.25,9,63,"normal"
"3465",2015-05-20,1,92.0360687468511,5,12.25,9,63,"normal"
"3466",2015-05-21,1,147.957523681187,6,12.625,10,61,"normal"
"3467",2015-05-21,4,72.2913067539047,6,12.625,10,61,"normal"
"3468",2015-05-21,5,281.519362391549,6,12.625,10,61,"normal"
"3469",2015-05-21,3,124.516554568504,6,12.625,10,61,"normal"
"3470",2015-05-21,2,348.534145245022,6,12.625,10,61,"normal"
"3471",2015-05-22,3,146.521590810863,4,17,12,NA,"normal"
"3472",2015-05-22,1,146.094397822298,4,17,12,NA,"normal"
"3473",2015-05-22,4,72.6752390870334,4,17,12,NA,"normal"
"3474",2015-05-22,5,263.214787734799,4,17,12,NA,"normal"
"3475",2015-05-22,2,374.702368065499,4,17,12,NA,"normal"
"3476",2015-05-23,2,506.664209994684,5,13.375,8,0,"normal"
"3477",2015-05-23,3,234.957626970933,5,13.375,8,0,"normal"
"3478",2015-05-23,5,336.087101364585,5,13.375,8,0,"normal"
"3479",2015-05-23,1,212.693141838497,5,13.375,8,0,"normal"
"3480",2015-05-24,4,160.036018067072,2,14.375,8,NA,"normal"
"3481",2015-05-24,3,238.55018095415,2,14.375,8,NA,"normal"
"3482",2015-05-24,1,125.559999732516,2,14.375,8,NA,"normal"
"3483",2015-05-24,5,301.519589889275,2,14.375,8,NA,"normal"
"3484",2015-05-24,2,602.379870231082,2,14.375,8,NA,"normal"
"3485",2015-05-25,4,102.105379903525,7,11.75,10,61,"normal"
"3486",2015-05-25,3,247.362274318026,7,11.75,10,61,"normal"
"3487",2015-05-25,1,93.8478895546048,7,11.75,10,61,"normal"
"3488",2015-05-25,5,388.133249077524,7,11.75,10,61,"normal"
"3489",2015-05-25,2,621.867778874006,7,11.75,10,61,"normal"
"3490",2015-05-26,2,381.669744982195,6,13,14,21,"normal"
"3491",2015-05-26,5,220.472002758105,6,13,14,21,"normal"
"3492",2015-05-26,3,143.902124921962,6,13,14,21,"normal"
"3493",2015-05-26,4,33.907482932934,6,13,14,21,"normal"
"3494",2015-05-26,1,126.885645229909,6,13,14,21,"normal"
"3495",2015-05-27,4,59.5507929294823,7,12.625,13,61,"normal"
"3496",2015-05-27,3,119.585121426913,7,12.625,13,61,"normal"
"3497",2015-05-27,5,210.016061677086,7,12.625,13,61,"normal"
"3498",2015-05-27,1,102.221242794941,7,12.625,13,61,"normal"
"3499",2015-05-27,2,358.895155316917,7,12.625,13,61,"normal"
"3500",2015-05-28,5,267.45399550279,6,13.125,12,63,"normal"
"3501",2015-05-28,2,340.514414991475,6,13.125,12,63,"normal"
"3502",2015-05-28,1,113.871596753032,6,13.125,12,63,"normal"
"3503",2015-05-28,3,141.838393882903,6,13.125,12,63,"normal"
"3504",2015-05-29,4,61.0068815520603,6,14.625,8,61,"normal"
"3505",2015-05-29,1,132.425641438842,6,14.625,8,61,"normal"
"3506",2015-05-29,3,131.050800847681,6,14.625,8,61,"normal"
"3507",2015-05-29,5,250.764288305739,6,14.625,8,61,"normal"
"3508",2015-05-29,2,365.087905303626,6,14.625,8,61,"normal"
"3509",2015-05-30,1,120.295569303579,4,11.625,15,61,"normal"
"3510",2015-05-30,2,456.734340691111,4,11.625,15,61,"normal"
"3511",2015-05-30,5,278.950388727743,4,11.625,15,61,"normal"
"3512",2015-05-30,4,68.8696177994846,4,11.625,15,61,"normal"
"3513",2015-05-30,3,177.88318176972,4,11.625,15,61,"normal"
"3514",2015-05-31,1,53.2747806032447,7,14.5,10,61,"normal"
"3515",2015-05-31,4,111.389483740734,7,14.5,10,61,"normal"
"3516",2015-05-31,2,457.52825918325,7,14.5,10,61,"normal"
"3517",2015-05-31,3,167.824076578166,7,14.5,10,61,"normal"
"3518",2015-05-31,5,227.62624446804,7,14.5,10,61,"normal"
"3519",2015-06-01,2,335.912287877592,5,14.25,16,NA,"normal"
"3520",2015-06-01,1,131.799875274321,5,14.25,16,NA,"normal"
"3521",2015-06-01,3,116.16860416703,5,14.25,16,NA,"normal"
"3522",2015-06-01,4,77.1155538824316,5,14.25,16,NA,"normal"
"3523",2015-06-01,5,275.002697730945,5,14.25,16,NA,"normal"
"3524",2015-06-02,3,132.861613332833,7,14.25,14,61,"normal"
"3525",2015-06-02,2,412.209593794446,7,14.25,14,61,"normal"
"3526",2015-06-02,4,57.1617006882767,7,14.25,14,61,"normal"
"3527",2015-06-02,1,96.0309134237217,7,14.25,14,61,"normal"
"3528",2015-06-02,5,247.548656142778,7,14.25,14,61,"normal"
"3529",2015-06-03,1,92.2734256379415,6,15.25,18,21,"normal"
"3530",2015-06-03,3,118.973513836699,6,15.25,18,21,"normal"
"3531",2015-06-03,5,257.703580420418,6,15.25,18,21,"normal"
"3532",2015-06-03,2,350.831237309121,6,15.25,18,21,"normal"
"3533",2015-06-04,2,366.195368742098,0,16.375,9,0,"normal"
"3534",2015-06-04,3,147.299840903324,0,16.375,9,0,"normal"
"3535",2015-06-04,1,157.745638949818,0,16.375,9,0,"normal"
"3536",2015-06-04,5,250.238837010149,0,16.375,9,0,"normal"
"3537",2015-06-04,4,73.4353393085373,0,16.375,9,0,"normal"
"3538",2015-06-05,5,275.492979753843,0,22.625,9,NA,"warm"
"3539",2015-06-05,2,418.393781746112,0,22.625,9,NA,"warm"
"3540",2015-06-05,4,70.9256465264533,0,22.625,9,NA,"warm"
"3541",2015-06-05,3,163.498578067888,0,22.625,9,NA,"warm"
"3542",2015-06-05,1,90.8260563665041,0,22.625,9,NA,"warm"
"3543",2015-06-06,5,279.003577524238,3,18.5,19,10,"normal"
"3544",2015-06-06,3,251.617849812226,3,18.5,19,10,"normal"
"3545",2015-06-06,1,160.016912242355,3,18.5,19,10,"normal"
"3546",2015-06-06,4,38.2539728445697,3,18.5,19,10,"normal"
"3547",2015-06-06,2,553.131050767354,3,18.5,19,10,"normal"
"3548",2015-06-07,1,81.0228908423745,4,16.625,15,NA,"normal"
"3549",2015-06-07,3,175.770248988223,4,16.625,15,NA,"normal"
"3550",2015-06-07,5,377.303279079248,4,16.625,15,NA,"normal"
"3551",2015-06-07,4,95.8647639075632,4,16.625,15,NA,"normal"
"3552",2015-06-07,2,527.885017948989,4,16.625,15,NA,"normal"
"3553",2015-06-08,2,344.695569756106,6,14.375,12,NA,"normal"
"3554",2015-06-08,4,86.6465529107892,6,14.375,12,NA,"normal"
"3555",2015-06-08,1,118.620010509136,6,14.375,12,NA,"normal"
"3556",2015-06-08,5,304.658991750827,6,14.375,12,NA,"normal"
"3557",2015-06-08,3,151.080049836377,6,14.375,12,NA,"normal"
"3558",2015-06-09,1,103.751614199022,3,15.25,8,NA,"normal"
"3559",2015-06-09,2,315.123749367531,3,15.25,8,NA,"normal"
"3560",2015-06-09,5,264.199647754648,3,15.25,8,NA,"normal"
"3561",2015-06-09,4,66.3940872308056,3,15.25,8,NA,"normal"
"3562",2015-06-09,3,140.029285146903,3,15.25,8,NA,"normal"
"3563",2015-06-10,2,338.309487845224,0,18,7,NA,"normal"
"3564",2015-06-10,5,245.462484326112,0,18,7,NA,"normal"
"3565",2015-06-10,3,108.416922856521,0,18,7,NA,"normal"
"3566",2015-06-10,1,109.672600519434,0,18,7,NA,"normal"
"3567",2015-06-10,4,49.6396291126612,0,18,7,NA,"normal"
"3568",2015-06-11,5,223.06624282412,1,16,10,NA,"normal"
"3569",2015-06-11,1,82.2394493227455,1,16,10,NA,"normal"
"3570",2015-06-11,3,121.550989282568,1,16,10,NA,"normal"
"3571",2015-06-11,4,49.4898173390129,1,16,10,NA,"normal"
"3572",2015-06-11,2,357.852893336956,1,16,10,NA,"normal"
"3573",2015-06-12,2,349.536158182539,0,20.25,10,NA,"warm"
"3574",2015-06-12,5,278.611793604903,0,20.25,10,NA,"warm"
"3575",2015-06-12,1,110.933345275547,0,20.25,10,NA,"warm"
"3576",2015-06-12,3,142.809454024055,0,20.25,10,NA,"warm"
"3577",2015-06-12,4,58.3419957356269,0,20.25,10,NA,"warm"
"3578",2015-06-13,2,559.888089847911,6,21.875,12,61,"warm"
"3579",2015-06-13,5,238.309203727899,6,21.875,12,61,"warm"
"3580",2015-06-13,3,242.025878557973,6,21.875,12,61,"warm"
"3581",2015-06-13,1,149.304738265576,6,21.875,12,61,"warm"
"3582",2015-06-13,4,55.5502705629424,6,21.875,12,61,"warm"
"3583",2015-06-14,2,486.138237737853,7,14.375,12,NA,"normal"
"3584",2015-06-14,4,94.7426227820596,7,14.375,12,NA,"normal"
"3585",2015-06-14,3,191.003479398523,7,14.375,12,NA,"normal"
"3586",2015-06-14,1,54.200791257504,7,14.375,12,NA,"normal"
"3587",2015-06-14,5,308.096883557457,7,14.375,12,NA,"normal"
"3588",2015-06-15,1,142.542446445232,8,13.625,11,21,"normal"
"3589",2015-06-15,4,93.9081036308009,8,13.625,11,21,"normal"
"3590",2015-06-15,5,289.287204370205,8,13.625,11,21,"normal"
"3591",2015-06-15,3,146.513955766517,8,13.625,11,21,"normal"
"3592",2015-06-15,2,350.589558421955,8,13.625,11,21,"normal"
"3593",2015-06-16,1,79.0982929727138,7,13.625,14,NA,"normal"
"3594",2015-06-16,3,115.199444682387,7,13.625,14,NA,"normal"
"3595",2015-06-16,4,54.8703592495813,7,13.625,14,NA,"normal"
"3596",2015-06-16,2,349.888222729503,7,13.625,14,NA,"normal"
"3597",2015-06-16,5,249.827665172029,7,13.625,14,NA,"normal"
"3598",2015-06-17,3,138.272896315851,7,16.5,9,61,"normal"
"3599",2015-06-17,2,380.305703300813,7,16.5,9,61,"normal"
"3600",2015-06-17,4,86.403424601373,7,16.5,9,61,"normal"
"3601",2015-06-17,5,260.357543159185,7,16.5,9,61,"normal"
"3602",2015-06-17,1,97.5436336746583,7,16.5,9,61,"normal"
"3603",2015-06-18,1,140.824064614319,7,13.25,13,61,"normal"
"3604",2015-06-18,2,332.820567048363,7,13.25,13,61,"normal"
"3605",2015-06-18,3,132.829460804496,7,13.25,13,61,"normal"
"3606",2015-06-18,5,269.272420702957,7,13.25,13,61,"normal"
"3607",2015-06-19,5,271.496146564196,7,14.25,14,61,"normal"
"3608",2015-06-19,3,149.93941661601,7,14.25,14,61,"normal"
"3609",2015-06-19,4,85.6920848289348,7,14.25,14,61,"normal"
"3610",2015-06-19,1,119.985803432121,7,14.25,14,61,"normal"
"3611",2015-06-19,2,346.690336157535,7,14.25,14,61,"normal"
"3612",2015-06-20,5,280.186941692026,5,17.125,13,NA,"normal"
"3613",2015-06-20,1,146.634813820399,5,17.125,13,NA,"normal"
"3614",2015-06-20,2,571.278131371528,5,17.125,13,NA,"normal"
"3615",2015-06-20,3,220.298734884554,5,17.125,13,NA,"normal"
"3616",2015-06-21,1,77.1354317914719,6,15.75,6,NA,"normal"
"3617",2015-06-21,4,79.6238577111724,6,15.75,6,NA,"normal"
"3618",2015-06-21,2,553.599170821681,6,15.75,6,NA,"normal"
"3619",2015-06-21,3,206.347777642486,6,15.75,6,NA,"normal"
"3620",2015-06-21,5,235.514638799317,6,15.75,6,NA,"normal"
"3621",2015-06-22,2,412.309330067662,5,13.5,8,61,"normal"
"3622",2015-06-22,4,95.7934490225752,5,13.5,8,61,"normal"
"3623",2015-06-22,5,254.862522218275,5,13.5,8,61,"normal"
"3624",2015-06-22,1,135.938737758693,5,13.5,8,61,"normal"
"3625",2015-06-22,3,183.964615046141,5,13.5,8,61,"normal"
"3626",2015-06-23,4,59.3399435978971,5,16.5,10,21,"normal"
"3627",2015-06-23,2,423.1358501964,5,16.5,10,21,"normal"
"3628",2015-06-23,5,270.726957416684,5,16.5,10,21,"normal"
"3629",2015-06-23,3,172.407057152837,5,16.5,10,21,"normal"
"3630",2015-06-23,1,122.481453982781,5,16.5,10,21,"normal"
"3631",2015-06-24,4,136.751450668224,8,12.625,14,61,"normal"
"3632",2015-06-24,3,179.618053020787,8,12.625,14,61,"normal"
"3633",2015-06-24,5,300.990362700812,8,12.625,14,61,"normal"
"3634",2015-06-24,1,128.059192073461,8,12.625,14,61,"normal"
"3635",2015-06-24,2,479.943327331225,8,12.625,14,61,"normal"
"3636",2015-06-25,5,271.335895693763,6,17.125,8,21,"normal"
"3637",2015-06-25,4,76.9256449556744,6,17.125,8,21,"normal"
"3638",2015-06-25,1,178.518522583761,6,17.125,8,21,"normal"
"3639",2015-06-25,3,169.658267286,6,17.125,8,21,"normal"
"3640",2015-06-25,2,484.513720535521,6,17.125,8,21,"normal"
"3641",2015-06-26,5,304.239937730854,7,19.25,5,61,"normal"
"3642",2015-06-26,3,181.11146289077,7,19.25,5,61,"normal"
"3643",2015-06-26,2,517.667163948615,7,19.25,5,61,"normal"
"3644",2015-06-26,4,133.675162322483,7,19.25,5,61,"normal"
"3645",2015-06-26,1,148.837350354137,7,19.25,5,61,"normal"
"3646",2015-06-27,3,274.594255311076,7,19.375,16,61,"normal"
"3647",2015-06-27,2,708.700690129254,7,19.375,16,61,"normal"
"3648",2015-06-27,5,428.433111120672,7,19.375,16,61,"normal"
"3649",2015-06-27,4,51.4184892058944,7,19.375,16,61,"normal"
"3650",2015-06-27,1,169.797038127635,7,19.375,16,61,"normal"
"3651",2015-06-28,3,248.020004494018,2,19.875,10,NA,"normal"
"3652",2015-06-28,1,77.928316055467,2,19.875,10,NA,"normal"
"3653",2015-06-28,2,686.349904220686,2,19.875,10,NA,"normal"
"3654",2015-06-28,4,92.6062037819606,2,19.875,10,NA,"normal"
"3655",2015-06-28,5,309.491842337963,2,19.875,10,NA,"normal"
"3656",2015-06-29,1,167.270204460311,3,21.5,12,NA,"warm"
"3657",2015-06-29,5,304.800400892429,3,21.5,12,NA,"warm"
"3658",2015-06-29,3,194.136671031459,3,21.5,12,NA,"warm"
"3659",2015-06-29,2,455.623242772356,3,21.5,12,NA,"warm"
"3660",2015-06-29,4,60.5706678690791,3,21.5,12,NA,"warm"
"3661",2015-06-30,3,208.082577987922,3,20.25,9,NA,"warm"
"3662",2015-06-30,1,148.605225316688,3,20.25,9,NA,"warm"
"3663",2015-06-30,5,289.298377908159,3,20.25,9,NA,"warm"
"3664",2015-06-30,2,456.688693628606,3,20.25,9,NA,"warm"
"3665",2015-06-30,4,59.7582110810299,3,20.25,9,NA,"warm"
"3666",2015-07-01,3,197.623339824018,0,23.125,13,NA,"warm"
"3667",2015-07-01,4,42.5236610258434,0,23.125,13,NA,"warm"
"3668",2015-07-01,1,120.186667934639,0,23.125,13,NA,"warm"
"3669",2015-07-01,5,216.683347382259,0,23.125,13,NA,"warm"
"3670",2015-07-01,2,430.397456895632,0,23.125,13,NA,"warm"
"3671",2015-07-02,4,71.149958216457,0,27.375,12,NA,"warm"
"3672",2015-07-02,1,146.638389294812,0,27.375,12,NA,"warm"
"3673",2015-07-02,5,207.500950654484,0,27.375,12,NA,"warm"
"3674",2015-07-02,3,197.917442499618,0,27.375,12,NA,"warm"
"3675",2015-07-02,2,380.075233434005,0,27.375,12,NA,"warm"
"3676",2015-07-03,5,294.970876106508,1,25.625,10,NA,"warm"
"3677",2015-07-03,1,144.951813259044,1,25.625,10,NA,"warm"
"3678",2015-07-03,3,160.204702317167,1,25.625,10,NA,"warm"
"3679",2015-07-03,2,432.888287340422,1,25.625,10,NA,"warm"
"3680",2015-07-03,4,74.2683455483615,1,25.625,10,NA,"warm"
"3681",2015-07-04,2,667.545326269141,0,26.5,10,NA,"warm"
